x,y,err,iters,ok
-0.1133,0.8500,0.000000,1,1
-0.0567,0.8500,0.000000,1,1
0.0000,0.8500,0.000000,1,1
0.0567,0.8500,0.000000,1,1
0.1133,0.8500,0.000000,1,1
0.1700,0.8500,0.000000,1,1
0.2267,0.8500,0.000000,1,1
0.2833,0.8500,0.000000,1,1
0.3400,0.8500,0.000000,1,1
0.3967,0.8500,0.000000,1,1
0.4533,0.8500,0.000000,1,1
0.5100,0.8500,0.000000,1,1
0.5667,0.8500,0.000000,1,1
0.6233,0.8500,0.000000,1,1
0.6800,0.8500,0.000000,1,1
0.7367,0.8500,0.000000,1,1
0.7933,0.8500,0.000000,1,1
0.8500,0.8500,0.000000,1,1
0.9067,0.8500,0.000000,1,1
0.9633,0.8500,0.000000,1,1
1.0200,0.8500,0.000000,1,1
1.0767,0.8500,0.000000,1,1
1.1333,0.8500,0.000000,1,1
1.1900,0.8500,0.000000,1,1
1.2467,0.8500,0.000000,1,1
1.3033,0.8500,0.000000,1,1
1.3600,0.8500,0.000000,1,1
1.4167,0.8500,0.000000,1,1
1.4733,0.8500,0.000954,1,1
1.5300,0.8500,0.050257,120,0
1.5867,0.8500,0.100003,120,0
1.6433,0.8500,0.150147,120,0
1.7000,0.8500,0.200658,120,0
-1.7000,0.9067,0.226667,120,0
-1.6433,0.9067,0.176856,120,0
-1.5867,0.9067,0.127445,120,0
-1.5300,0.9067,0.078467,120,0
-1.4733,0.9067,0.029959,120,0
-1.4167,0.9067,0.000000,1,1
-1.3600,0.9067,0.000000,1,1
-1.3033,0.9067,0.000000,1,1
-1.2467,0.9067,0.000000,1,1
-1.1900,0.9067,0.000000,1,1
-1.1333,0.9067,0.000000,1,1
-1.0767,0.9067,0.000000,1,1
-1.0200,0.9067,0.000000,1,1
-0.9633,0.9067,0.000000,1,1
-0.9067,0.9067,0.000000,1,1
-0.8500,0.9067,0.000000,1,1
-0.7933,0.9067,0.000000,1,1
-0.7367,0.9067,0.000000,1,1
-0.6800,0.9067,0.000000,1,1
-0.6233,0.9067,0.000000,1,1
-0.5667,0.9067,0.000000,1,1
-0.5100,0.9067,0.000000,1,1
-0.4533,0.9067,0.000000,1,1
-0.3967,0.9067,0.000000,1,1
-0.3400,0.9067,0.000000,1,1
-0.2833,0.9067,0.000000,1,1
-0.2267,0.9067,0.000000,1,1
-0.1700,0.9067,0.000000,1,1
-0.1133,0.9067,0.000000,1,1
-0.0567,0.9067,0.000000,1,1
0.0000,0.9067,0.000000,1,1
0.0567,0.9067,0.000000,1,1
0.1133,0.9067,0.000000,1,1
0.1700,0.9067,0.000000,1,1
0.2267,0.9067,0.000000,1,1
0.2833,0.9067,0.000000,1,1
0.3400,0.9067,0.000000,1,1
0.3967,0.9067,0.000000,1,1
0.4533,0.9067,0.000000,1,1
0.5100,0.9067,0.000000,1,1
0.5667,0.9067,0.000000,1,1
0.6233,0.9067,0.000000,1,1
0.6800,0.9067,0.000000,1,1
0.7367,0.9067,0.000000,1,1
0.7933,0.9067,0.000000,1,1
0.8500,0.9067,0.000000,1,1
0.9067,0.9067,0.000000,1,1
0.9633,0.9067,0.000000,1,1
1.0200,0.9067,0.000000,1,1
1.0767,0.9067,0.000000,1,1
1.1333,0.9067,0.000000,1,1
1.1900,0.9067,0.000000,1,1
1.2467,0.9067,0.000000,1,1
1.3033,0.9067,0.000000,1,1
1.3600,0.9067,0.000000,1,1
1.4167,0.9067,0.000000,1,1
1.4733,0.9067,0.029959,120,0
1.5300,0.9067,0.078467,120,0
1.5867,0.9067,0.127445,120,0
1.6433,0.9067,0.176856,120,0
1.7000,0.9067,0.226667,120,0
-1.7000,0.9633,0.253973,120,0
-1.6433,0.9633,0.204877,120,0
-1.5867,0.9633,0.156212,120,0
-1.5300,0.9633,0.108013,120,0
-1.4733,0.9633,0.060319,120,0
-1.4167,0.9633,0.013174,120,0
-1.3600,0.9633,0.000000,1,1
-1.3033,0.9633,0.000000,1,1
-1.2467,0.9633,0.000000,1,1
-1.1900,0.9633,0.000000,1,1
-1.1333,0.9633,0.000000,1,1
-1.0767,0.9633,0.000000,1,1
-1.0200,0.9633,0.000000,1,1
-0.9633,0.9633,0.000000,1,1
-0.9067,0.9633,0.000000,1,1
-0.8500,0.9633,0.000000,1,1
-0.7933,0.9633,0.000000,1,1
-0.7367,0.9633,0.000000,1,1
-0.6800,0.9633,0.000000,1,1
-0.6233,0.9633,0.000000,1,1
-0.5667,0.9633,0.000000,1,1
-0.5100,0.9633,0.000000,1,1
-0.4533,0.9633,0.000000,1,1
-0.3967,0.9633,0.000000,1,1
-0.3400,0.9633,0.000000,1,1
-0.2833,0.9633,0.000000,1,1
-0.2267,0.9633,0.000000,1,1
-0.1700,0.9633,0.000000,1,1
-0.1133,0.9633,0.000000,1,1
-0.0567,0.9633,0.000000,1,1
0.0000,0.9633,0.000000,1,1
0.0567,0.9633,0.000000,1,1
0.1133,0.9633,0.000000,1,1
0.1700,0.9633,0.000000,1,1
0.2267,0.9633,0.000000,1,1
0.2833,0.9633,0.000000,1,1
0.3400,0.9633,0.000000,1,1
0.3967,0.9633,0.000000,1,1
0.4533,0.9633,0.000000,1,1
0.5100,0.9633,0.000000,1,1
0.5667,0.9633,0.000000,1,1
0.6233,0.9633,0.000000,1,1
0.6800,0.9633,0.000000,1,1
0.7367,0.9633,0.000000,1,1
0.7933,0.9633,0.000000,1,1
0.8500,0.9633,0.000000,1,1
0.9067,0.9633,0.000000,1,1
0.9633,0.9633,0.000000,1,1
1.0200,0.9633,0.000000,1,1
1.0767,0.9633,0.000000,1,1
1.1333,0.9633,0.000000,1,1
1.1900,0.9633,0.000000,1,1
1.2467,0.9633,0.000000,1,1
1.3033,0.9633,0.000000,1,1
1.3600,0.9633,0.000000,1,1
1.4167,0.9633,0.013174,120,0
1.4733,0.9633,0.060319,120,0
1.5300,0.9633,0.108013,120,0
1.5867,0.9633,0.156212,120,0
1.6433,0.9633,0.204877,120,0
1.7000,0.9633,0.253973,120,0
-1.7000,1.0200,0.282524,120,0
-1.6433,1.0200,0.234152,120,0
-1.5867,1.0200,0.186243,120,0
-1.5300,1.0200,0.138831,120,0
-1.4733,1.0200,0.091957,120,0
-1.4167,1.0200,0.045665,120,0
-1.3600,1.0200,0.000010,1,1
-1.3033,1.0200,0.000000,1,1
-1.2467,1.0200,0.000000,1,1
-1.1900,1.0200,0.000000,1,1
-1.1333,1.0200,0.000000,1,1
-1.0767,1.0200,0.000000,1,1
-1.0200,1.0200,0.000000,1,1
-0.9633,1.0200,0.000000,1,1
-0.9067,1.0200,0.000000,1,1
-0.8500,1.0200,0.000000,1,1
-0.7933,1.0200,0.000000,1,1
-0.7367,1.0200,0.000000,1,1
-0.6800,1.0200,0.000000,1,1
-0.6233,1.0200,0.000000,1,1
-0.5667,1.0200,0.000000,1,1
-0.5100,1.0200,0.000000,1,1
-0.4533,1.0200,0.000000,1,1
-0.3967,1.0200,0.000000,1,1
-0.3400,1.0200,0.000000,1,1
-0.2833,1.0200,0.000000,1,1
-0.2267,1.0200,0.000000,1,1
-0.1700,1.0200,0.000000,1,1
-0.1133,1.0200,0.000000,1,1
-0.0567,1.0200,0.000000,1,1
0.0000,1.0200,0.000000,1,1
0.0567,1.0200,0.000000,1,1
0.1133,1.0200,0.000000,1,1
0.1700,1.0200,0.000000,1,1
0.2267,1.0200,0.000000,1,1
0.2833,1.0200,0.000000,1,1
0.3400,1.0200,0.000000,1,1
0.3967,1.0200,0.000000,1,1
0.4533,1.0200,0.000000,1,1
0.5100,1.0200,0.000000,1,1
0.5667,1.0200,0.000000,1,1
0.6233,1.0200,0.000000,1,1
0.6800,1.0200,0.000000,1,1
0.7367,1.0200,0.000000,1,1
0.7933,1.0200,0.000000,1,1
0.8500,1.0200,0.000000,1,1
0.9067,1.0200,0.000000,1,1
0.9633,1.0200,0.000000,1,1
1.0200,1.0200,0.000000,1,1
1.0767,1.0200,0.000000,1,1
1.1333,1.0200,0.000000,1,1
1.1900,1.0200,0.000000,1,1
1.2467,1.0200,0.000000,1,1
1.3033,1.0200,0.000000,1,1
1.3600,1.0200,0.000010,1,1
1.4167,1.0200,0.045665,120,0
1.4733,1.0200,0.091957,120,0
1.5300,1.0200,0.138831,120,0
1.5867,1.0200,0.186243,120,0
1.6433,1.0200,0.234152,120,0
1.7000,1.0200,0.282524,120,0
-1.7000,1.0767,0.312265,120,0
-1.6433,1.0767,0.264626,120,0
-1.5867,1.0767,0.217478,120,0
-1.5300,1.0767,0.170858,120,0
-1.4733,1.0767,0.124807,120,0
-1.4167,1.0767,0.079369,120,0
-1.3600,1.0767,0.034593,120,0
-1.3033,1.0767,0.000000,1,1
-1.2467,1.0767,0.000000,1,1
-1.1900,1.0767,0.000000,1,1
-1.1333,1.0767,0.000000,1,1
-1.0767,1.0767,0.000000,1,1
-1.0200,1.0767,0.000000,1,1
-0.9633,1.0767,0.000000,1,1
-0.9067,1.0767,0.000000,1,1
-0.8500,1.0767,0.000000,1,1
-0.7933,1.0767,0.000000,1,1
-0.7367,1.0767,0.000000,1,1
-0.6800,1.0767,0.000000,1,1
-0.6233,1.0767,0.000000,1,1
-0.5667,1.0767,0.000000,1,1
-0.5100,1.0767,0.000000,1,1
-0.4533,1.0767,0.000000,1,1
-0.3967,1.0767,0.000000,1,1
-0.3400,1.0767,0.000000,1,1
-0.2833,1.0767,0.000000,1,1
-0.2267,1.0767,0.000000,1,1
-0.1700,1.0767,0.000000,1,1
-0.1133,1.0767,0.000000,1,1
-0.0567,1.0767,0.000000,1,1
0.0000,1.0767,0.000000,1,1
0.0567,1.0767,0.000000,1,1
0.1133,1.0767,0.000000,1,1
0.1700,1.0767,0.000000,1,1
0.2267,1.0767,0.000000,1,1
0.2833,1.0767,0.000000,1,1
0.3400,1.0767,0.000000,1,1
0.3967,1.0767,0.000000,1,1
0.4533,1.0767,0.000000,1,1
0.5100,1.0767,0.000000,1,1
0.5667,1.0767,0.000000,1,1
0.6233,1.0767,0.000000,1,1
0.6800,1.0767,0.000000,1,1
0.7367,1.0767,0.000000,1,1
0.7933,1.0767,0.000000,1,1
0.8500,1.0767,0.000000,1,1
0.9067,1.0767,0.000000,1,1
0.9633,1.0767,0.000000,1,1
1.0200,1.0767,0.000000,1,1
1.0767,1.0767,0.000000,1,1
1.1333,1.0767,0.000000,1,1
1.1900,1.0767,0.000000,1,1
1.2467,1.0767,0.000000,1,1
1.3033,1.0767,0.000000,1,1
1.3600,1.0767,0.034593,120,0
1.4167,1.0767,0.079369,120,0
1.4733,1.0767,0.124807,120,0
1.5300,1.0767,0.170858,120,0
1.5867,1.0767,0.217478,120,0
1.6433,1.0767,0.264626,120,0
1.7000,1.0767,0.312265,120,0
-1.7000,1.1333,0.343146,120,0
-1.6433,1.1333,0.296244,120,0
-1.5867,1.1333,0.249860,120,0
-1.5300,1.1333,0.204034,120,0
-1.4733,1.1333,0.158805,120,0
-1.4167,1.1333,0.114219,120,0
-1.3600,1.1333,0.070323,120,0
-1.3033,1.1333,0.027173,120,0
-1.2467,1.1333,0.000000,1,1
-1.1900,1.1333,0.000000,1,1
-1.1333,1.1333,0.000000,1,1
-1.0767,1.1333,0.000000,1,1
-1.0200,1.1333,0.000000,1,1
-0.9633,1.1333,0.000000,1,1
-0.9067,1.1333,0.000000,1,1
-0.8500,1.1333,0.000000,1,1
-0.7933,1.1333,0.000000,1,1
-0.7367,1.1333,0.000000,1,1
-0.6800,1.1333,0.000000,1,1
-0.6233,1.1333,0.000000,1,1
-0.5667,1.1333,0.000000,1,1
-0.5100,1.1333,0.000000,1,1
-0.4533,1.1333,0.000000,1,1
-0.3967,1.1333,0.000000,1,1
-0.3400,1.1333,0.000000,1,1
-0.2833,1.1333,0.000000,1,1
-0.2267,1.1333,0.000000,1,1
-0.1700,1.1333,0.000000,1,1
-0.1133,1.1333,0.000000,1,1
-0.0567,1.1333,0.000000,1,1
0.0000,1.1333,0.000000,1,1
0.0567,1.1333,0.000000,1,1
0.1133,1.1333,0.000000,1,1
0.1700,1.1333,0.000000,1,1
0.2267,1.1333,0.000000,1,1
0.2833,1.1333,0.000000,1,1
0.3400,1.1333,0.000000,1,1
0.3967,1.1333,0.000000,1,1
0.4533,1.1333,0.000000,1,1
0.5100,1.1333,0.000000,1,1
0.5667,1.1333,0.000000,1,1
0.6233,1.1333,0.000000,1,1
0.6800,1.1333,0.000000,1,1
0.7367,1.1333,0.000000,1,1
0.7933,1.1333,0.000000,1,1
0.8500,1.1333,0.000000,1,1
0.9067,1.1333,0.000000,1,1
0.9633,1.1333,0.000000,1,1
1.0200,1.1333,0.000000,1,1
1.0767,1.1333,0.000000,1,1
1.1333,1.1333,0.000000,1,1
1.1900,1.1333,0.000000,1,1
1.2467,1.1333,0.000000,1,1
1.3033,1.1333,0.027173,120,0
1.3600,1.1333,0.070323,120,0
1.4167,1.1333,0.114219,120,0
1.4733,1.1333,0.158805,120,0
1.5300,1.1333,0.204034,120,0
1.5867,1.1333,0.249860,120,0
1.6433,1.1333,0.296244,120,0
1.7000,1.1333,0.343146,120,0
-1.7000,1.1900,0.375114,120,0
-1.6433,1.1900,0.328952,120,0
-1.5867,1.1900,0.283333,120,0
-1.5300,1.1900,0.238298,120,0
-1.4733,1.1900,0.193888,120,0
-1.4167,1.1900,0.150147,120,0
-1.3600,1.1900,0.107125,120,0
-1.3033,1.1900,0.064873,120,0
-1.2467,1.1900,0.023451,120,0
-1.1900,1.1900,0.000000,1,1
-1.1333,1.1900,0.000000,1,1
-1.0767,1.1900,0.000000,1,1
-1.0200,1.1900,0.000000,1,1
-0.9633,1.1900,0.000000,1,1
-0.9067,1.1900,0.000000,1,1
-0.8500,1.1900,0.000000,1,1
-0.7933,1.1900,0.000000,1,1
-0.7367,1.1900,0.000000,1,1
-0.6800,1.1900,0.000000,1,1
-0.6233,1.1900,0.000000,1,1
-0.5667,1.1900,0.000000,1,1
-0.5100,1.1900,0.000000,1,1
-0.4533,1.1900,0.000000,1,1
-0.3967,1.1900,0.000000,1,1
-0.3400,1.1900,0.000000,1,1
-0.2833,1.1900,0.000000,1,1
-0.2267,1.1900,0.000000,1,1
-0.1700,1.1900,0.000000,1,1
-0.1133,1.1900,0.000000,1,1
-0.0567,1.1900,0.000000,1,1
0.0000,1.1900,0.000000,1,1
0.0567,1.1900,0.000000,1,1
0.1133,1.1900,0.000000,1,1
0.1700,1.1900,0.000000,1,1
0.2267,1.1900,0.000000,1,1
0.2833,1.1900,0.000000,1,1
0.3400,1.1900,0.000000,1,1
0.3967,1.1900,0.000000,1,1
0.4533,1.1900,0.000000,1,1
0.5100,1.1900,0.000000,1,1
0.5667,1.1900,0.000000,1,1
0.6233,1.1900,0.000000,1,1
0.6800,1.1900,0.000000,1,1
0.7367,1.1900,0.000000,1,1
0.7933,1.1900,0.000000,1,1
0.8500,1.1900,0.000000,1,1
0.9067,1.1900,0.000000,1,1
0.9633,1.1900,0.000000,1,1
1.0200,1.1900,0.000000,1,1
1.0767,1.1900,0.000000,1,1
1.1333,1.1900,0.000000,1,1
1.1900,1.1900,0.000000,1,1
1.2467,1.1900,0.023451,120,0
1.3033,1.1900,0.064873,120,0
1.3600,1.1900,0.107125,120,0
1.4167,1.1900,0.150147,120,0
1.4733,1.1900,0.193888,120,0
1.5300,1.1900,0.238298,120,0
1.5867,1.1900,0.283333,120,0
1.6433,1.1900,0.328952,120,0
1.7000,1.1900,0.375114,120,0
-1.7000,1.2467,0.408122,120,0
-1.6433,1.2467,0.362698,120,0
-1.5867,1.2467,0.317843,120,0
-1.5300,1.2467,0.273595,120,0
-1.4733,1.2467,0.229997,120,0
-1.4167,1.2467,0.187094,120,0
-1.3600,1.2467,0.144933,120,0
-1.3033,1.2467,0.103567,120,0
-1.2467,1.2467,0.063053,120,0
-1.1900,1.2467,0.023451,120,0
-1.1333,1.2467,0.000000,1,1
-1.0767,1.2467,0.000000,1,1
-1.0200,1.2467,0.000000,1,1
-0.9633,1.2467,0.000000,1,1
-0.9067,1.2467,0.000000,1,1
-0.8500,1.2467,0.000000,1,1
-0.7933,1.2467,0.000000,1,1
-0.7367,1.2467,0.000000,1,1
-0.6800,1.2467,0.000000,1,1
-0.6233,1.2467,0.000000,1,1
-0.5667,1.2467,0.000000,1,1
-0.5100,1.2467,0.000000,1,1
-0.4533,1.2467,0.000000,1,1
-0.3967,1.2467,0.000000,1,1
-0.3400,1.2467,0.000000,1,1
-0.2833,1.2467,0.000000,1,1
-0.2267,1.2467,0.000000,1,1
-0.1700,1.2467,0.000000,1,1
-0.1133,1.2467,0.000000,1,1
-0.0567,1.2467,0.000000,1,1
0.0000,1.2467,0.000000,1,1
0.0567,1.2467,0.000000,1,1
0.1133,1.2467,0.000000,1,1
0.1700,1.2467,0.000000,1,1
0.2267,1.2467,0.000000,1,1
0.2833,1.2467,0.000000,1,1
0.3400,1.2467,0.000000,1,1
0.3967,1.2467,0.000000,1,1
0.4533,1.2467,0.000000,1,1
0.5100,1.2467,0.000000,1,1
0.5667,1.2467,0.000000,1,1
0.6233,1.2467,0.000000,1,1
0.6800,1.2467,0.000000,1,1
0.7367,1.2467,0.000000,1,1
0.7933,1.2467,0.000000,1,1
0.8500,1.2467,0.000000,1,1
0.9067,1.2467,0.000000,1,1
0.9633,1.2467,0.000000,1,1
1.0200,1.2467,0.000000,1,1
1.0767,1.2467,0.000000,1,1
1.1333,1.2467,0.000000,1,1
1.1900,1.2467,0.023451,120,0
1.2467,1.2467,0.063053,120,0
1.3033,1.2467,0.103567,120,0
1.3600,1.2467,0.144933,120,0
1.4167,1.2467,0.187094,120,0
1.4733,1.2467,0.229997,120,0
1.5300,1.2467,0.273595,120,0
1.5867,1.2467,0.317843,120,0
1.6433,1.2467,0.362698,120,0
1.7000,1.2467,0.408122,120,0
-1.7000,1.3033,0.442120,120,0
-1.6433,1.3033,0.397432,120,0
-1.5867,1.3033,0.353336,120,0
-1.5300,1.3033,0.309870,120,0
-1.4733,1.3033,0.267076,120,0
-1.4167,1.3033,0.224999,120,0
-1.3600,1.3033,0.183687,120,0
-1.3033,1.3033,0.143192,120,0
-1.2467,1.3033,0.103567,120,0
-1.1900,1.3033,0.064873,120,0
-1.1333,1.3033,0.027173,120,0
-1.0767,1.3033,0.000000,1,1
-1.0200,1.3033,0.000000,1,1
-0.9633,1.3033,0.000000,1,1
-0.9067,1.3033,0.000000,1,1
-0.8500,1.3033,0.000000,1,1
-0.7933,1.3033,0.000000,1,1
-0.7367,1.3033,0.000000,1,1
-0.6800,1.3033,0.000000,1,1
-0.6233,1.3033,0.000000,1,1
-0.5667,1.3033,0.000000,1,1
-0.5100,1.3033,0.000000,1,1
-0.4533,1.3033,0.000000,1,1
-0.3967,1.3033,0.000000,1,1
-0.3400,1.3033,0.000000,1,1
-0.2833,1.3033,0.000000,1,1
-0.2267,1.3033,0.000000,1,1
-0.1700,1.3033,0.000000,1,1
-0.1133,1.3033,0.000000,1,1
-0.0567,1.3033,0.000000,1,1
0.0000,1.3033,0.000000,1,1
0.0567,1.3033,0.000000,1,1
0.1133,1.3033,0.000000,1,1
0.1700,1.3033,0.000000,1,1
0.2267,1.3033,0.000000,1,1
0.2833,1.3033,0.000000,1,1
0.3400,1.3033,0.000000,1,1
0.3967,1.3033,0.000000,1,1
0.4533,1.3033,0.000000,1,1
0.5100,1.3033,0.000000,1,1
0.5667,1.3033,0.000000,1,1
0.6233,1.3033,0.000000,1,1
0.6800,1.3033,0.000000,1,1
0.7367,1.3033,0.000000,1,1
0.7933,1.3033,0.000000,1,1
0.8500,1.3033,0.000000,1,1
0.9067,1.3033,0.000000,1,1
0.9633,1.3033,0.000000,1,1
1.0200,1.3033,0.000000,1,1
1.0767,1.3033,0.000000,1,1
1.1333,1.3033,0.027173,120,0
1.1900,1.3033,0.064873,120,0
1.2467,1.3033,0.103567,120,0
1.3033,1.3033,0.143192,120,0
1.3600,1.3033,0.183687,120,0
1.4167,1.3033,0.224999,120,0
1.4733,1.3033,0.267076,120,0
1.5300,1.3033,0.309870,120,0
1.5867,1.3033,0.353336,120,0
1.6433,1.3033,0.397432,120,0
1.7000,1.3033,0.442120,120,0
-1.7000,1.3600,0.477062,120,0
-1.6433,1.3600,0.433107,120,0
-1.5867,1.3600,0.389763,120,0
-1.5300,1.3600,0.347071,120,0
-1.4733,1.3600,0.305071,120,0
-1.4167,1.3600,0.263809,120,0
-1.3600,1.3600,0.223330,120,0
-1.3033,1.3600,0.183687,120,0
-1.2467,1.3600,0.144933,120,0
-1.1900,1.3600,0.107125,120,0
-1.1333,1.3600,0.070323,120,0
-1.0767,1.3600,0.034593,120,0
-1.0200,1.3600,0.000010,1,1
-0.9633,1.3600,0.000000,1,1
-0.9067,1.3600,0.000000,1,1
-0.8500,1.3600,0.000000,1,1
-0.7933,1.3600,0.000000,1,1
-0.7367,1.3600,0.000000,1,1
-0.6800,1.3600,0.000000,1,1
-0.6233,1.3600,0.000000,1,1
-0.5667,1.3600,0.000000,1,1
-0.5100,1.3600,0.000000,1,1
-0.4533,1.3600,0.000000,1,1
-0.3967,1.3600,0.000000,1,1
-0.3400,1.3600,0.000000,1,1
-0.2833,1.3600,0.000000,1,1
-0.2267,1.3600,0.000000,1,1
-0.1700,1.3600,0.000000,1,1
-0.1133,1.3600,0.000000,1,1
-0.0567,1.3600,0.000000,1,1
0.0000,1.3600,0.000000,1,1
0.0567,1.3600,0.000000,1,1
0.1133,1.3600,0.000000,1,1
0.1700,1.3600,0.000000,1,1
0.2267,1.3600,0.000000,1,1
0.2833,1.3600,0.000000,1,1
0.3400,1.3600,0.000000,1,1
0.3967,1.3600,0.000000,1,1
0.4533,1.3600,0.000000,1,1
0.5100,1.3600,0.000000,1,1
0.5667,1.3600,0.000000,1,1
0.6233,1.3600,0.000000,1,1
0.6800,1.3600,0.000000,1,1
0.7367,1.3600,0.000000,1,1
0.7933,1.3600,0.000000,1,1
0.8500,1.3600,0.000000,1,1
0.9067,1.3600,0.000000,1,1
0.9633,1.3600,0.000000,1,1
1.0200,1.3600,0.000010,1,1
1.0767,1.3600,0.034593,120,0
1.1333,1.3600,0.070323,120,0
1.1900,1.3600,0.107125,120,0
1.2467,1.3600,0.144933,120,0
1.3033,1.3600,0.183687,120,0
1.3600,1.3600,0.223330,120,0
1.4167,1.3600,0.263809,120,0
1.4733,1.3600,0.305071,120,0
1.5300,1.3600,0.347071,120,0
1.5867,1.3600,0.389763,120,0
1.6433,1.3600,0.433107,120,0
1.7000,1.3600,0.477062,120,0
-1.7000,1.4167,0.512904,120,0
-1.6433,1.4167,0.469675,120,0
-1.5867,1.4167,0.427077,120,0
-1.5300,1.4167,0.385149,120,0
-1.4733,1.4167,0.343931,120,0
-1.4167,1.4167,0.303469,120,0
-1.3600,1.4167,0.263809,120,0
-1.3033,1.4167,0.224999,120,0
-1.2467,1.4167,0.187094,120,0
-1.1900,1.4167,0.150147,120,0
-1.1333,1.4167,0.114219,120,0
-1.0767,1.4167,0.079369,120,0
-1.0200,1.4167,0.045665,120,0
-0.9633,1.4167,0.013174,120,0
-0.9067,1.4167,0.000000,1,1
-0.8500,1.4167,0.000000,1,1
-0.7933,1.4167,0.000000,1,1
-0.7367,1.4167,0.000000,1,1
-0.6800,1.4167,0.000000,1,1
-0.6233,1.4167,0.000000,1,1
-0.5667,1.4167,0.000000,1,1
-0.5100,1.4167,0.000000,1,1
-0.4533,1.4167,0.000000,1,1
-0.3967,1.4167,0.000000,1,1
-0.3400,1.4167,0.000000,1,1
-0.2833,1.4167,0.000000,1,1
-0.2267,1.4167,0.000000,1,1
-0.1700,1.4167,0.000000,1,1
-0.1133,1.4167,0.000000,1,1
-0.0567,1.4167,0.000000,1,1
0.0000,1.4167,0.000000,1,1
0.0567,1.4167,0.000000,1,1
0.1133,1.4167,0.000000,1,1
0.1700,1.4167,0.000000,1,1
0.2267,1.4167,0.000000,1,1
0.2833,1.4167,0.000000,1,1
0.3400,1.4167,0.000000,1,1
0.3967,1.4167,0.000000,1,1
0.4533,1.4167,0.000000,1,1
0.5100,1.4167,0.000000,1,1
0.5667,1.4167,0.000000,1,1
0.6233,1.4167,0.000000,1,1
0.6800,1.4167,0.000000,1,1
0.7367,1.4167,0.000000,1,1
0.7933,1.4167,0.000000,1,1
0.8500,1.4167,0.000000,1,1
0.9067,1.4167,0.000000,1,1
0.9633,1.4167,0.013174,120,0
1.0200,1.4167,0.045665,120,0
1.0767,1.4167,0.079369,120,0
1.1333,1.4167,0.114219,120,0
1.1900,1.4167,0.150147,120,0
1.2467,1.4167,0.187094,120,0
1.3033,1.4167,0.224999,120,0
1.3600,1.4167,0.263809,120,0
1.4167,1.4167,0.303469,120,0
1.4733,1.4167,0.343931,120,0
1.5300,1.4167,0.385149,120,0
1.5867,1.4167,0.427077,120,0
1.6433,1.4167,0.469675,120,0
1.7000,1.4167,0.512904,120,0
-1.7000,1.4733,0.549602,120,0
-1.6433,1.4733,0.507092,120,0
-1.5867,1.4733,0.465230,120,0
-1.5300,1.4733,0.424055,120,0
-1.4733,1.4733,0.383608,120,0
-1.4167,1.4733,0.343931,120,0
-1.3600,1.4733,0.305071,120,0
-1.3033,1.4733,0.267076,120,0
-1.2467,1.4733,0.229997,120,0
-1.1900,1.4733,0.193888,120,0
-1.1333,1.4733,0.158805,120,0
-1.0767,1.4733,0.124807,120,0
-1.0200,1.4733,0.091957,120,0
-0.9633,1.4733,0.060319,120,0
-0.9067,1.4733,0.029959,120,0
-0.8500,1.4733,0.000954,1,1
-0.7933,1.4733,0.000000,1,1
-0.7367,1.4733,0.000000,1,1
-0.6800,1.4733,0.000000,1,1
-0.6233,1.4733,0.000000,1,1
-0.5667,1.4733,0.000000,1,1
-0.5100,1.4733,0.000000,1,1
-0.4533,1.4733,0.000000,1,1
-0.3967,1.4733,0.000000,1,1
-0.3400,1.4733,0.000000,1,1
-0.2833,1.4733,0.000000,1,1
-0.2267,1.4733,0.000000,1,1
-0.1700,1.4733,0.000000,1,1
-0.1133,1.4733,0.000000,1,1
-0.0567,1.4733,0.000000,1,1
0.0000,1.4733,0.000000,1,1
0.0567,1.4733,0.000000,1,1
0.1133,1.4733,0.000000,1,1
0.1700,1.4733,0.000000,1,1
0.2267,1.4733,0.000000,1,1
0.2833,1.4733,0.000000,1,1
0.3400,1.4733,0.000000,1,1
0.3967,1.4733,0.000000,1,1
0.4533,1.4733,0.000000,1,1
0.5100,1.4733,0.000000,1,1
0.5667,1.4733,0.000000,1,1
0.6233,1.4733,0.000000,1,1
0.6800,1.4733,0.000000,1,1
0.7367,1.4733,0.000000,1,1
0.7933,1.4733,0.000000,1,1
0.8500,1.4733,0.000954,1,1
0.9067,1.4733,0.029959,120,0
0.9633,1.4733,0.060319,120,0
1.0200,1.4733,0.091957,120,0
1.0767,1.4733,0.124807,120,0
1.1333,1.4733,0.158805,120,0
1.1900,1.4733,0.193888,120,0
1.2467,1.4733,0.229997,120,0
1.3033,1.4733,0.267076,120,0
1.3600,1.4733,0.305071,120,0
1.4167,1.4733,0.343931,120,0
1.4733,1.4733,0.383608,120,0
1.5300,1.4733,0.424055,120,0
1.5867,1.4733,0.465230,120,0
1.6433,1.4733,0.507092,120,0
1.7000,1.4733,0.549602,120,0
-1.7000,1.5300,0.587116,120,0
-1.6433,1.5300,0.545316,120,0
-1.5867,1.5300,0.504180,120,0
-1.5300,1.5300,0.463747,120,0
-1.4733,1.5300,0.424055,120,0
-1.4167,1.5300,0.385149,120,0
-1.3600,1.5300,0.347071,120,0
-1.3033,1.5300,0.309870,120,0
-1.2467,1.5300,0.273595,120,0
-1.1900,1.5300,0.238298,120,0
-1.1333,1.5300,0.204034,120,0
-1.0767,1.5300,0.170858,120,0
-1.0200,1.5300,0.138831,120,0
-0.9633,1.5300,0.108013,120,0
